"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"534","national","Wanted to resign, but didn't after Nirbhaya rape: Dikshit","Former Delhi CM Sheila Dikshit has revealed that she had been planning to resign from her position in 2012 due to health issues but decided to stay after the Nirbhaya gangrape case. ""I was in a bind...I felt that such a move would be seen as running away from the battlefield,"" she wrote in her memoir. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516554766642_798.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/wanted-to-quit-in-2012-but-stayed-on-after-nirbhaya-dikshit-1150819-2018-01-21?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","q6wp6hqq-1"
"535","national","Pak minorities immigrated by 2014 to get Indian citizenship","People belonging to minority communities from Pakistan and Afghanistan, who migrated to India ""due to religious persecution"" before December 31, 2014, will be given Indian citizenship, Union Minister Rajnath Singh said on Sunday. Notably, a bill seeking citizenship by naturalisation for persecuted minorities from Pakistan, Bangladesh, and Afghanistan was introduced in the Lok Sabha in July 2016.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516592855120_507.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/pak-afghan-minorities-immigrated-before-dec-14-to-be-given-indian-citizenship201801220033500002/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","q6wp6hqq-1"
"536","national","Disqualification of AAP MLAs dirty politics: Delhi Dy CM","In an open letter to the people of Delhi, Deputy Chief Minister Manish Sisodia questioned, ""Isn't it unconstitutional and illegal to disqualify MLAs? Isn't it pushing Delhi into polls? Isn't it dirty politics?"" He added that he was unhappy, but not disappointed. This comes after 20 AAP MLAs were disqualified for holding offices of profit. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516610214945_173.jpg?resize=400px:*","http://www.hindustantimes.com/delhi-news/sisodia-says-aap-mlas-disqualification-unconstitutional-slams-bjp-s-dirty-politics/story-brt93wil8459tFa2RpdKvN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","q6wp6hqq-1"
"537","national","Kerala cops arrest journos protesting against 'caste wall'","Kerala Police on Sunday arrested two journalists who were at a protest led by Dalits against a wall built near a temple in Ernakulam barring their entry. The arrests triggered protests on social media and one of the journalists' mother claimed she was not allowed to meet him. The Dalit families have been protesting the wall for over a year. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/1jan/22/aakbgzwk-2-1516615416252.jpg?resize=400px:*","https://www.thenewsminute.com/article/kerala-cops-arrest-2-journos-along-7-dalits-who-protested-caste-wall-75104?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","q6wp6hqq-1"
"538","national","Patanjali store in Noida shut for operating without licence","A Patanjali mega store located in Noida Sector 110 was shut down on Saturday for operating without a food licence from the Food Safety and Drugs Administration department. Officials seized two samples of coconut oil and energy bar for quality testing from the store which had been illegally operating for the past three months. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/22jan/inshorts_image_1516600999015_448.jpg?resize=400px:*","http://www.hindustantimes.com/noida/noida-patanjali-store-shut-for-not-having-licence-food-samples-seized/story-FGbfQvIX3L3K3aQdvca2cP.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","q6wp6hqq-1"
"539","national","4 crore people form human chain in Bihar against dowry","An estimated four crore people formed a human chain in Bihar by lining along the state borders and crisscrossing all state districts to protest against the practices of dowry and child marriages on Sunday. The over 13,000-km long chain, which was inaugurated by Bihar Chief Minister Nitish Kumar, is believed to be the world's biggest human chain.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516545536813_975.jpg?resize=400px:*","https://twitter.com/UNICEFIndia/status/955053392664997889?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"540","national","Om Prakash Rawat appointed new Chief Election Commissioner","Election Commissioner Om Prakash Rawat has been appointed as the new Chief Election Commissioner with effect from January 23. The Madhya Pradesh cadre IAS officer from the 1977 batch will replace CEC Achal Kumar Joti, who will retire. Meanwhile, former Finance Secretary Ashok Lavasa was appointed as an Election Commissioner, the Law Ministry said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516541281388_704.jpg?resize=400px:*","https://www.indiatoday.in/india/story/chief-election-commissioner-ak-joti-om-prakash-rawat-ashok-lavasa-1150943-2018-01-21 ","buijuk5i-2"
"541","national","20 AAP MLAs disqualified for holding offices of profit","President Ram Nath Kovind on Sunday approved the Election Commission's recommendation to disqualify 20 Aam Aadmi Party MLAs for holding offices of profit. This leaves AAP with 42 seats in the 70-member Delhi Assembly and will lead to by-polls. The AAP had earlier moved the Delhi High Court against the EC's recommendation, but the court had refused to stay it. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516528881803_221.jpg?resize=400px:*","https://twitter.com/DDNewsLive/status/955014292750745600?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"542","national","AAP asks President to hear its view in office of profit case","AAP leader and Delhi's Deputy CM Manish Sisodia has urged President Ram Nath Kovind to hear the view of the 20 AAP MLAs who have been accused of holding offices of profit. Sisodia said the 20 legislators have requested for a meeting with the President and will prove that the Election Commission's recommendation to disqualify them was biased. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516538455777_642.jpg?resize=400px:*","http://www.livemint.com/Politics/eLuLtasNLVbCsPiXB3X7BM/20-AAP-MLAs-have-sought-time-to-meet-President-Kovind-Manis.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"543","national","Video: Delhi mayor tells aides not to comment on Bawana fire","A video showing North Delhi Mayor Preeti Aggarwal telling her aides that ""the license of the Bawana factory is with us so we cannot say anything"" during a media interaction has gone viral. However, the BJP leader called the video fake and blamed AAP for it. The fire, which occurred on Saturday, had claimed the lives of 17 labourers. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516533800079_206.jpg?resize=400px:*","https://www.indiatoday.in/india/story/caught-north-delhi-mayor-tells-co-workers-can-t-comment-on-bawana-factory-fire-as-we-issued-licence-1150627-2018-01-21?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"544","national","India loses 4% of GDP to malnutrition: Report","India has lost 4% of its Gross Domestic Product (GDP) to malnutrition, a joint report by Assocham and Ernst & Young said. India is home to 50% of the world's undernourished children, the report pointed out. It also suggested that expenditure towards the welfare of women and children needs to be higher as they fall last in household food servings.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516542385571_844.jpg?resize=400px:*","http://www.newindianexpress.com/business/2018/jan/21/gdp-estimates-lower-due-to-malnutrition-study-1760252.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"545","national","Caste determined by birth, can't be changed by marriage: SC","The Supreme Court has held that a person's caste is determined by birth and cannot be changed after marriage. The court was hearing an appeal by a Kendriya Vidyalaya teacher who was sacked after officials found that she got a Scheduled Caste certificate after marriage. The woman, born in a General caste community, got the job because of the certificate.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516519892799_201.jpg?resize=400px:*","https://barandbench.com/caste-person-birth-marriage-supreme-court/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"546","national","Aishwarya honoured by President Kovind at Rashtrapati Bhawan","Aishwarya Rai Bachchan along with 111 other women achievers were felicitated on Saturday by President Ram Nath Kovind at Rashtrapati Bhawan. Titled the 'First Ladies' awards, it was an initiative of the Ministry of Women and Child Development to honour women who are the first to set a milestone in their respective fields. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516524640351_867.jpg?resize=400px:*","http://www.koimoi.com/bollywood-news/aishwarya-rai-bachchan-to-be-honoured-by-president-of-india-in-delhi/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"547","national","Women burn effigy of RGV over his film God, Sex and Truth","Women groups led by the All India Democratic Women Association (AIDWA) burnt the effigy of Ram Gopal Varma (RGV) in Visakhapatnam while protesting against the release of his upcoming film 'God, Sex and Truth'. The leader of a women's group said, ""What was the message Varma would be giving to the youth in India with his dirty film?"" ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516536051761_741.jpg?resize=400px:*","https://www.thenewsminute.com/article/women-protest-against-rgvs-god-sex-and-truth-vizag-burn-effigy-75075?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"548","national","Don't screen 'Padmaavat' in Gurugram theatres: Karni Sena","Members of Rajput group Karni Sena have distributed a memorandum in all theatres of Gurugram asking them not to screen 'Padmaavat'. When asked what they would do if 'Padmaavat' is screened, they replied, ""Wait and watch."" Earlier, the Supreme Court had stayed a ban on the film in four states and cleared it for an all India release. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516539097038_190.jpg?resize=400px:*","https://www.indiatoday.in/movies/bollywood/story/padmaavat-threatens-gurgaon-theatre-owners-distributes-memorandums-1150778-2018-01-21?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"549","national","Deeply anguished by the fire at a factory in Bawana: PM Modi","Following the death of 17 people in a fire in Delhi, Prime Minister Narendra Modi said, ""Deeply anguished by the fire at a factory in Bawana."" Adding that his thoughts were with the families of those who lost their lives, he said, ""May those who are injured recover quickly"". Meanwhile, the Delhi government has ordered an inquiry into the incident. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516531702034_957.jpg?resize=400px:*","https://twitter.com/PMOIndia/status/954755262962851840?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"550","national","Ex-CAG was contract killer hired to kill UPA-2: A Raja","Former Telecom Minister A Raja has alleged that former Comptroller and Auditor General of India (CAG) Vinod Rai was a ""contract killer"" whose shoulder was used to kill the UPA-2 government. In 2010, Rai had reported the ₹1.76-lakh crore notional loss to the national exchequer due to the 2G spectrum allocation in 2008, when Raja was the Telecom Minister. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516529614275_533.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/vinod-rai-was-a-contract-killer-to-kill-upa-2-a-raja-1150486-2018-01-20?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"551","national","WB Police arrests 4 for trying to sell 'genie in a bottle'","The West Bengal Police has arrested four people for trying to sell a 'genie in a bottle' for ₹10 lakh to a Baguiati resident. The accused claimed that a wish-granting ghost will appear from a soft drink bottle. After the man and his friend refused to purchase the bottle, the accused robbed them and locked them in a hotel room.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516470552938_203.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/four-held-for-trying-to-sell-genie-in-a-bottle-in-burdwan/story-Idz4k1XpVt4uiGCGnhtE4N.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"552","national","32-year-old pregnant woman gangraped in Uttar Pradesh","A 32-year-old pregnant woman was allegedly gangraped in Uttar Pradesh's Budaun during the early hours of Friday, police officials said. The incident came to light after the woman, who had gone to relieve herself in a field, was found in an unconscious state by her family members. The police have launched a search operation to nab the accused.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516540371928_949.jpg?resize=400px:*","https://www.indiatoday.in/india/story/uttar-pradesh-32-year-old-pregnant-woman-raped-in-badaun-1150191-2018-01-20?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"553","national","Class 3 student slapped 40 times for not completing homework","A teacher in a UP school was terminated from work after he told the classmates of a Class 3 student to slap him 40 times for not completing his homework. The boy's father alleged that the boy was looking depressed and reluctant to go to school for the past fortnight. He told his family about the incident after much persuasion.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516541257832_792.jpg?resize=400px:*","http://www.timesnownews.com/india/article/student-slapped-40-times-for-not-completing-homework-teacher-sacked/190859?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"554","national","J&K govt may give ex-militants passport clearance for Haj ","The Jammu and Kashmir government on Saturday said that passport applications of former militants may be approved for performing Haj and other religious obligations after proper verification. Chief Minister Mehbooba Mufti said that applicants should have lived in the state for at least 15 years, avoided violence, and exhibited a good conduct since their return. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516525916151_910.jpg?resize=400px:*","https://www.thequint.com/news/india/former-militants-haj-due-verification-mufti?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"555","national","I-T Dept imposed ₹414-cr fine on firm in Herald case: Swamy","BJP MP Subramanian Swamy has submitted documents to a Delhi court, claiming the Income Tax Department imposed a ₹414-crore fine on a firm in relation to the National Herald case against Sonia and Rahul Gandhi. Stating the fine was imposed for withholding transactions, Swamy added the agency is investigating the accused after taking cognisance of his complaint in the case. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516531747235_730.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/rs-414-cr-fine-imposed-by-i-t-dept-on-firm-in-herald-case-subramanian-swamy-to-court/story-yyJN30kmSy7hX4Qla9PwWK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"556","national","Thai woman arrested for running sex racket in Maharashtra","A 43-year-old woman from Thailand was arrested on Saturday for allegedly running a sex racket in Maharashtra's Palghar district. She had been operating the flesh trade racket from a spa for the last one year, police said. Two women, who were rescued during the raid, were sent to a shelter home while the accused was sent to police custody.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516519506990_425.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2018/jan/21/thai-woman-held-in-maharashtra-for-running-sex-racket-in-spa-1760167.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"557","national","Mineral water, beer to get costlier in Maha post tariff hike","Mineral water, liquor, and soft drinks could get costlier in Maharashtra as the state has decided to increase the bulk water tariff for industries that use water as raw material. The tariff that breweries and mineral water companies need to pay has been increased from ₹16 to ₹120 per 1,000 litres with effect from February 1.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516539622130_884.jpg?resize=400px:*","http://www.hindustantimes.com/mumbai-news/mineral-water-liquor-and-beer-likely-to-get-costlier-in-maharashtra-soon/story-c2s9zXotKAcw9sqkpV3DuK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"558","national","Rape victim consumes poison outside MP CM's house","A rape victim consumed poison outside Madhya Pradesh Chief Minister Shivraj Singh Chouhan's residence on Thursday, reports said. The victim was reportedly upset over alleged inaction by the police against the accused, who is currently out on bail. She is receiving treatment at a hospital and is in a critical condition. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516522423696_649.jpg?resize=400px:*","http://www.timesnownews.com/india/article/bhopal-rape-victim-poison-madhya-pradesh-chief-minister-shivraj-singh-chauhan-residence-police-inaction-crimes-against-women/190883?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"559","national","Govt hires Air India planes to ferry security personnel","The Home Ministry has sanctioned nearly ₹110 crore to hire Air India planes to ferry security personnel between their homes and remote areas like Jammu and Kashmir and the northeast where they are posted. A ministry official said this would end the grievances of the soldiers who have to spend sometimes six days of their leave in travelling. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516529511779_294.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/home-ministry-to-hire-air-india-planes-to-ferry-security-men-deployed-in-j-k-northeast/story-bo1oFpLFiorlBisHifQclJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"560","national","UP seeks to withdraw Muzaffarnagar riots cases on BJP leaders","The Uttar Pradesh government has reportedly sought the opinion of Muzaffarnagar's District Magistrate about withdrawing nine criminal cases pending against BJP leaders regarding the 2013 riots. The letter sent by a senior state official also sought the senior superintendent of police's opinion, reports said. The leaders are accused of triggering the riots through provocative speeches. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516536371161_410.jpg?resize=400px:*","http://www.timesnownews.com/india/article/uttar-pradesh-2013-muzaffarnagar-riots-yogi-adityanath-bharatiya-janata-party-leaders-inflammatory-speeches-cases-withdrawal/190923?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"561","national","6 Indians trapped in Malaysia approach MEA for help","Families of six Indians who are allegedly being tortured by their employers in Malaysia have approached the External Affairs Ministry, seeking its help to bring them back to India. All the families claimed that the men were taken to Malaysia by agents on the pretext of getting them jobs, but didn't receive salaries for the past three months.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516520400932_771.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/6-indians-trapped-in-malaysia-approach-mea-for-help201801211106100004/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"562","national","Delhi bans sale of liquor without scanning barcode from Feb","The Delhi government has directed all liquor vendors in the city to ensure sale of liquor after scanning barcodes from February 15 in a bid to block tax loopholes, officials said. Strict penal action, including cancellation of licences, will be taken against those who fail to comply. After February 15, Excise Department teams will conduct inspections at vends, officials added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516523805275_937.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/sale-of-liquor-without-scanning-of-barcode-to-invite-penal-1150112-2018-01-20?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"563","national","Man dies after falling from hospital bed in Gurugram","A 55-year-old man admitted to Gurugram's Metro Hospital due to fever and vomiting died allegedly after falling from a bed. Three hours after being admitted, doctors shifted the man to the ICU saying his condition was very serious, his relative said. He was lying on the ICU bed with head injuries and blood marks on his body, the relative claimed. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/1jan/21/f6hxgtnl-2-1516548655650.jpg?resize=400px:*","https://www.indiatoday.in/mail-today/story/gurgaon-fall-from-hospital-bed-turns-fatal-for-55-year-old-man-1150555-2018-01-21?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"564","national","Gave strong message that India can kill its enemies: Rajnath","Home Minister Rajnath Singh on Sunday said that India has given a strong message to the world that the country can kill its enemies not only on Indian soil, but also in their territory. ""We want to maintain good relations with our neighbour (Pakistan) but they don't stop doing mischief,"" the minister added. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516522360517_187.jpg?resize=400px:*","https://twitter.com/ANI/status/954987661567012864?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"565","national","PM Modi greets Tripura, Manipur, Meghalaya on Statehood Day","Prime Minister Narendra Modi on Sunday greeted Tripura, Manipur, and Meghalaya on their Statehood Day on Twitter. ""Tripura is blessed with a glorious history and industrious youngsters, whose aspirations we are committed to fulfilling,"" he wrote. Wishing Meghalaya on the day, he tweeted, ""I will always cherish the affection of the people of Meghalaya. The state's natural beauty is enchanting.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516520550991_195.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/pm-modi-greets-tripura-manipur-meghalaya-on-statehood-day201801211111100001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","buijuk5i-2"
"566","national","17 killed in fire at Delhi firecracker godown","At least 17 people were killed after a fire broke out at a firecracker godown in Delhi's Bawana industrial area on Saturday, Fire Services officials said. Adding that 15 fire tenders brought the fire under control within two hours, officials said six people may still be trapped. Two other fire incidents were also reported from Bawana on the same day.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516467878136_311.jpg?resize=400px:*","http://www.hindustantimes.com/delhi-news/9-feared-dead-as-fire-breaks-out-at-plastic-factory-in-delhi-s-bawana/story-DoTMLG7PKZaBQylPaUra0H.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"567","national","Akshay helps raise ₹13 crore in a day for 'Bharat Ke Veer'","Akshay Kumar helped raise ₹12.93 crore in a day for Union Home Ministry's 'Bharat Ke Veer' initiative, which supports families of martyred soldiers. ""No amount of gratitude is enough for our soldiers...While they keep us alive, the least we can do is keep them alive in our hearts,"" said Akshay. Home Minister Rajnath Singh and Akshay launched the initiative's anthem.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516453686578_517.jpg?resize=400px:*","http://www.bollywoodhungama.com/news/bollywood/akshay-kumar-raises-rs-12-93-cr-delhi-bharat-ke-veer/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"568","national","We're scared: Guj theatre owners refuse to screen Padmaavat","Rakesh Patel, the director of Gujarat multiplex association, has said that they have decided not to screen the upcoming film 'Padmaavat' across the state while adding, ""Everyone is scared."" He further said, ""No multiplex wants to bear the loss. Why will we bear the loss?"" Earlier, the film's release had been banned in Gujarat.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516462333766_965.jpg?resize=400px:*","http://www.hindustantimes.com/bollywood/everyone-is-scared-gujarat-theatre-owners-refuse-to-screen-deepika-padukone-s-padmaavat/story-WK4pKCcpt1bxwKc4zYRs8O.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"569","national","FM Jaitley performs 'halwa' ceremony ahead of Budget 2018","Finance Minister Arun Jaitley on Saturday performed the 'halwa' ceremony to mark the commencement of the printing process for Budget 2018-19. The ceremony is conducted to maintain the secrecy of the budget preparation process. After the halwa ceremony, the Finance Ministry officials are not allowed to leave the printing press until the Budget is presented on February 1.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516459418318_366.jpg?resize=400px:*","https://www.aninews.in/news/business/business/jaitley-performs-halwa-ceremony-ahead-of-budget-session201801201546160002/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"570","national","I don't waste time thinking about elections: PM Modi","Speaking about the 2019 General Elections, PM Narendra Modi on Friday said, ""I don't waste time thinking about elections. I have to worry about 125 crore people."" Vidhan Sabha and Lok Sabha elections should be held within the same week to save money and manpower, he added. He further said he shouldn't be evaluated solely on the basis of demonetisation.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516446001231_373.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/i-don-t-waste-time-doing-calculations-for-elections-pm-narendra-modi/story-zb02Ta7u6l1ETFdUVDzvKJ.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"571","national","No one can touch woman's body without her consent: Court","Awarding a 5-year jail term to a man for sexually assaulting a nine-year-old girl, a Delhi court observed that a woman's body is her own and all others are prohibited from touching her without consent. Adding that ""perverts"" get a sexual kick by assaulting women, the court said that men do not seem to recognise right to privacy of women. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516515618793_192.jpg?resize=400px:*","https://www.indiatoday.in/pti-feed/story/no-one-can-touch-a-woman-without-her-consent-delhi-court-1150584-2018-01-21?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"572","national","ONGC to acquire govt's entire stake in HPCL for ₹36,915 cr","State-owned ONGC on Saturday said it will acquire the government's entire 51.11% stake in Hindustan Petroleum (HPCL) for ₹36,915 crore. ONGC said ""shares will be acquired against cash"" and the transaction will be closed before the month-end. The acquisition has helped government surpass its budgeted target for disinvestment of ₹72,500 crore for the current fiscal.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516454335105_602.jpg?resize=400px:*","http://www.livemint.com/Companies/gcA2SJaHfRDgEbZfHDycpM/ONGC-to-buy-government-stake-in-HPCL-for-Rs36915-crore.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"573","national","What is the Justice BH Loya death case?","CBI judge Justice BH Loya, who was hearing the Sohrabuddin Sheikh encounter case in which BJP President Amit Shah was accused, passed away in December 2014. Citing Loya's post-mortem report, Nagpur Police said the judge died of cardiac arrest. However, Justice Loya's family claimed they spotted blood stains on his shirt and said he may have suffered a head injury.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/20jan/inshorts_image_1516453721316_326.jpg?resize=400px:*","https://thewire.in/200269/judge-loya-death-questions/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"574","national","6 men given death sentence in 2013 Sonai honour killing case","Six men have been sentenced to death in a 2013 honour killing case, in which three Dalit youths were killed in Maharashtra's Sonai village. One of the victims was involved in a romantic relationship with the prime accused's daughter. Opposing the relationship, the accused called the victims to clean his septic tank and then beat them to death. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516511381546_499.jpg?resize=400px:*","https://thewire.in/215878/nashik-court-death-sentence-six-men-sonai-honour-killing/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"575","national","Firecracker unit owner arrested in Bawana fire case","The Delhi Police on Sunday arrested Manoj Jain, the owner of the Bawana firecracker unit in relation to the Bawana industrial area fire case. The industrial area on Saturday recorded three fires, including one in the firecracker unit. Delhi CM Arvind Kejriwal has ordered a probe into the incident which killed 17 people and injured two others.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516509560033_947.jpg?resize=400px:*","https://www.aninews.in/news/national/general-news/bawana-fire-factory-owner-arrested201801210857170001/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"576","national","Army maps found in photocopy shop in Uttar Pradesh","Several maps relating to Army intelligence were found in a photocopy shop in Uttar Pradesh's Bareilly, police said. Two youths had brought the maps to the shop, saying they would come back for the copies later, police added. The maps were taken away by a team of military intelligence officials, who took the shop owner into custody to interrogate him. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516505303881_265.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/army-maps-land-in-up-photocopy-shop/story-ZBOOVvRy3kT1kSAjAK6YeI.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
"577","national","Thanks to dear friend PM Modi for hospitality: Israel PM","Israeli Prime Minister Benjamin Netanyahu on Friday thanked his Indian counterpart PM Narendra Modi for ""the warm hospitality in India"". ""The honor you have shown me and the people of Israel will always be remembered,"" he tweeted. PM Netanyahu, who was in India for a six-day visit, was the second PM from Israel to visit the country in 25 years.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2018/21jan/inshorts_image_1516521708242_492.jpg?resize=400px:*","https://twitter.com/netanyahu/status/954346125493927942?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","vorxdth7-2"
